event_id,user_id,event_time,event_date,session_id,event_name,feature
E001381,U0073,2026-02-27 10:01:00,2026-02-27,U0073-000,project_created,
E000254,U0012,2026-02-27 10:02:00,2026-02-27,U0012-015,feature_used,template_library
E001382,U0073,2026-02-27 10:02:00,2026-02-27,U0073-000,lesson_started,
E000143,U0007,2026-02-27 10:07:00,2026-02-27,U0007-015,feature_used,progress_tracker
E001281,U0068,2026-02-27 10:12:00,2026-02-27,U0068-005,feature_used,template_library
E001383,U0073,2026-02-27 10:14:00,2026-02-27,U0073-000,feature_used,template_library
E000506,U0026,2026-02-28 08:00:00,2026-02-28,,signed_up,
E000785,U0043,2026-02-28 08:00:00,2026-02-28,,signed_up,
E000786,U0043,2026-02-28 09:04:00,2026-02-28,U0043-000,session_started,
E001050,U0058,2026-02-28 09:04:00,2026-02-28,U0058-040,session_started,
E000787,U0043,2026-02-28 09:07:00,2026-02-28,U0043-000,lesson_started,
E001051,U0058,2026-02-28 09:07:00,2026-02-28,U0058-040,lesson_started,
E001449,U0078,2026-02-28 09:11:00,2026-02-28,U0078-017,session_started,
E001450,U0078,2026-02-28 09:14:00,2026-02-28,U0078-017,lesson_started,
E000392,U0019,2026-02-28 09:16:00,2026-02-28,U0019-038,session_started,
E000393,U0019,2026-02-28 09:19:00,2026-02-28,U0019-038,lesson_started,
E001142,U0061,2026-02-28 09:19:00,2026-02-28,U0061-045,session_started,
E001384,U0073,2026-02-28 09:19:00,2026-02-28,U0073-001,session_started,
E001451,U0078,2026-02-28 09:19:00,2026-02-28,U0078-017,lesson_completed,
E000788,U0043,2026-02-28 09:20:00,2026-02-28,U0043-000,feature_used,progress_tracker
E000789,U0043,2026-02-28 09:21:00,2026-02-28,U0043-000,feature_used,collaboration
E001143,U0061,2026-02-28 09:22:00,2026-02-28,U0061-045,lesson_started,
E001385,U0073,2026-02-28 09:22:00,2026-02-28,U0073-001,lesson_started,
E000394,U0019,2026-02-28 09:24:00,2026-02-28,U0019-038,lesson_completed,
E000235,U0011,2026-02-28 09:27:00,2026-02-28,U0011-007,session_started,
E000343,U0018,2026-02-28 09:27:00,2026-02-28,U0018-004,session_started,
E000236,U0011,2026-02-28 09:30:00,2026-02-28,U0011-007,lesson_started,
E000344,U0018,2026-02-28 09:30:00,2026-02-28,U0018-004,lesson_started,
E000395,U0019,2026-02-28 09:31:00,2026-02-28,U0019-038,feature_used,template_library
E000396,U0019,2026-02-28 09:32:00,2026-02-28,U0019-038,feature_used,progress_tracker
E000605,U0031,2026-02-28 09:36:00,2026-02-28,U0031-026,session_started,
E000606,U0031,2026-02-28 09:39:00,2026-02-28,U0031-026,lesson_started,
E002113,U0109,2026-02-28 09:40:00,2026-02-28,U0109-015,session_started,
E000237,U0011,2026-02-28 09:42:00,2026-02-28,U0011-007,feature_used,template_library
E000345,U0018,2026-02-28 09:42:00,2026-02-28,U0018-004,feature_used,template_library
E000346,U0018,2026-02-28 09:43:00,2026-02-28,U0018-004,feature_used,progress_tracker
E002114,U0109,2026-02-28 09:43:00,2026-02-28,U0109-015,lesson_started,
E002115,U0109,2026-02-28 09:48:00,2026-02-28,U0109-015,lesson_completed,
E002142,U0110,2026-02-28 09:48:00,2026-02-28,U0110-006,session_started,
E000193,U0009,2026-02-28 09:51:00,2026-02-28,U0009-007,session_started,
E002143,U0110,2026-02-28 09:51:00,2026-02-28,U0110-006,lesson_started,
E002116,U0109,2026-02-28 09:52:00,2026-02-28,U0109-015,project_shared,
E000507,U0026,2026-02-28 09:53:00,2026-02-28,U0026-000,session_started,
E000194,U0009,2026-02-28 09:54:00,2026-02-28,U0009-007,lesson_started,
E000508,U0026,2026-02-28 09:56:00,2026-02-28,U0026-000,lesson_started,
E002117,U0109,2026-02-28 09:56:00,2026-02-28,U0109-015,feature_used,progress_tracker
E002144,U0110,2026-02-28 10:03:00,2026-02-28,U0110-006,feature_used,template_library
E000195,U0009,2026-02-28 10:06:00,2026-02-28,U0009-007,feature_used,template_library
E000196,U0009,2026-02-28 10:07:00,2026-02-28,U0009-007,feature_used,progress_tracker
E000509,U0026,2026-02-28 10:08:00,2026-02-28,U0026-000,feature_used,template_library
E001248,U0066,2026-03-01 08:00:00,2026-03-01,,signed_up,
E001408,U0075,2026-03-01 08:00:00,2026-03-01,,signed_up,
E001430,U0077,2026-03-01 08:00:00,2026-03-01,,signed_up,
E000397,U0019,2026-03-01 09:03:00,2026-03-01,U0019-039,session_started,
E000398,U0019,2026-03-01 09:06:00,2026-03-01,U0019-039,lesson_started,
E000967,U0053,2026-03-01 09:06:00,2026-03-01,U0053-038,session_started,
E000968,U0053,2026-03-01 09:09:00,2026-03-01,U0053-038,lesson_started,
E000969,U0053,2026-03-01 09:14:00,2026-03-01,U0053-038,lesson_completed,
E001249,U0066,2026-03-01 09:17:00,2026-03-01,U0066-000,session_started,
E001542,U0082,2026-03-01 09:17:00,2026-03-01,U0082-006,session_started,
E000970,U0053,2026-03-01 09:18:00,2026-03-01,U0053-038,project_shared,
E001250,U0066,2026-03-01 09:20:00,2026-03-01,U0066-000,lesson_started,
E001543,U0082,2026-03-01 09:20:00,2026-03-01,U0082-006,lesson_started,
E000971,U0053,2026-03-01 09:21:00,2026-03-01,U0053-038,feature_used,template_library
E001409,U0075,2026-03-01 09:21:00,2026-03-01,U0075-000,session_started,
E000972,U0053,2026-03-01 09:23:00,2026-03-01,U0053-038,feature_used,collaboration
E001282,U0068,2026-03-01 09:23:00,2026-03-01,U0068-007,session_started,
E001410,U0075,2026-03-01 09:24:00,2026-03-01,U0075-000,lesson_started,
E001935,U0099,2026-03-01 09:24:00,2026-03-01,U0099-012,session_started,
E001283,U0068,2026-03-01 09:26:00,2026-03-01,U0068-007,lesson_started,
E001936,U0099,2026-03-01 09:27:00,2026-03-01,U0099-012,lesson_started,
E000903,U0050,2026-03-01 09:28:00,2026-03-01,U0050-030,session_started,
E002044,U0106,2026-03-01 09:30:00,2026-03-01,U0106-034,session_started,
E000904,U0050,2026-03-01 09:31:00,2026-03-01,U0050-030,lesson_started,
E001544,U0082,2026-03-01 09:32:00,2026-03-01,U0082-006,feature_used,template_library
E001937,U0099,2026-03-01 09:32:00,2026-03-01,U0099-012,lesson_completed,
E001251,U0066,2026-03-01 09:33:00,2026-03-01,U0066-000,feature_used,progress_tracker
E002045,U0106,2026-03-01 09:33:00,2026-03-01,U0106-034,lesson_started,
E001252,U0066,2026-03-01 09:34:00,2026-03-01,U0066-000,feature_used,collaboration
E001938,U0099,2026-03-01 09:40:00,2026-03-01,U0099-012,feature_used,progress_tracker
E001918,U0098,2026-03-01 09:42:00,2026-03-01,U0098-014,session_started,
E000905,U0050,2026-03-01 09:43:00,2026-03-01,U0050-030,feature_used,template_library
E000906,U0050,2026-03-01 09:44:00,2026-03-01,U0050-030,feature_used,progress_tracker
E001919,U0098,2026-03-01 09:45:00,2026-03-01,U0098-014,lesson_started,
E002046,U0106,2026-03-01 09:45:00,2026-03-01,U0106-034,feature_used,template_library
E000713,U0038,2026-03-01 09:46:00,2026-03-01,U0038-030,session_started,
E002047,U0106,2026-03-01 09:46:00,2026-03-01,U0106-034,feature_used,progress_tracker
E000714,U0038,2026-03-01 09:49:00,2026-03-01,U0038-030,lesson_started,
E000311,U0016,2026-03-01 09:51:00,2026-03-01,U0016-017,session_started,
E001780,U0091,2026-03-01 09:51:00,2026-03-01,U0091-036,session_started,
E001431,U0077,2026-03-01 09:53:00,2026-03-01,U0077-000,session_started,
E000312,U0016,2026-03-01 09:54:00,2026-03-01,U0016-017,lesson_started,
E001781,U0091,2026-03-01 09:54:00,2026-03-01,U0091-036,lesson_started,
E001432,U0077,2026-03-01 09:55:00,2026-03-01,U0077-000,project_created,
E001433,U0077,2026-03-01 09:56:00,2026-03-01,U0077-000,lesson_started,
E001920,U0098,2026-03-01 09:57:00,2026-03-01,U0098-014,feature_used,template_library
E002028,U0105,2026-03-01 09:57:00,2026-03-01,U0105-003,session_started,
E000313,U0016,2026-03-01 09:59:00,2026-03-01,U0016-017,lesson_completed,
E002029,U0105,2026-03-01 09:59:00,2026-03-01,U0105-003,project_created,
E002030,U0105,2026-03-01 10:00:00,2026-03-01,U0105-003,lesson_started,
E000715,U0038,2026-03-01 10:01:00,2026-03-01,U0038-030,feature_used,template_library
E000716,U0038,2026-03-01 10:02:00,2026-03-01,U0038-030,feature_used,progress_tracker
E002031,U0105,2026-03-01 10:05:00,2026-03-01,U0105-003,lesson_completed,
E000314,U0016,2026-03-01 10:06:00,2026-03-01,U0016-017,feature_used,template_library
E000315,U0016,2026-03-01 10:07:00,2026-03-01,U0016-017,feature_used,progress_tracker
E001434,U0077,2026-03-01 10:09:00,2026-03-01,U0077-000,feature_used,progress_tracker
E002032,U0105,2026-03-01 10:09:00,2026-03-01,U0105-003,project_shared,
E001489,U0079,2026-03-02 09:01:00,2026-03-02,U0079-050,session_started,
E001490,U0079,2026-03-02 09:04:00,2026-03-02,U0079-050,lesson_started,
E001491,U0079,2026-03-02 09:09:00,2026-03-02,U0079-050,lesson_completed,
E001988,U0102,2026-03-02 09:14:00,2026-03-02,U0102-036,session_started,
E002145,U0110,2026-03-02 09:14:00,2026-03-02,U0110-008,session_started,
E001989,U0102,2026-03-02 09:17:00,2026-03-02,U0102-036,lesson_started,
E002146,U0110,2026-03-02 09:17:00,2026-03-02,U0110-008,lesson_started,
E001569,U0083,2026-03-02 09:20:00,2026-03-02,U0083-044,session_started,
E001990,U0102,2026-03-02 09:22:00,2026-03-02,U0102-036,lesson_completed,
E001570,U0083,2026-03-02 09:23:00,2026-03-02,U0083-044,lesson_started,
E001831,U0093,2026-03-02 09:23:00,2026-03-02,U0093-032,session_started,
E001832,U0093,2026-03-02 09:25:00,2026-03-02,U0093-032,project_created,
E001833,U0093,2026-03-02 09:26:00,2026-03-02,U0093-032,lesson_started,
E001991,U0102,2026-03-02 09:26:00,2026-03-02,U0102-036,project_shared,
E001992,U0102,2026-03-02 09:29:00,2026-03-02,U0102-036,feature_used,template_library
E002147,U0110,2026-03-02 09:29:00,2026-03-02,U0110-008,feature_used,template_library
E001993,U0102,2026-03-02 09:30:00,2026-03-02,U0102-036,feature_used,progress_tracker
E001571,U0083,2026-03-02 09:35:00,2026-03-02,U0083-044,feature_used,template_library
E001572,U0083,2026-03-02 09:36:00,2026-03-02,U0083-044,feature_used,progress_tracker
E001834,U0093,2026-03-02 09:39:00,2026-03-02,U0093-032,feature_used,progress_tracker
E001835,U0093,2026-03-02 09:40:00,2026-03-02,U0093-032,feature_used,collaboration
E000751,U0040,2026-03-02 09:42:00,2026-03-02,U0040-029,session_started,
E000752,U0040,2026-03-02 09:45:00,2026-03-02,U0040-029,lesson_started,
E001782,U0091,2026-03-02 09:49:00,2026-03-02,U0091-037,session_started,
E000753,U0040,2026-03-02 09:50:00,2026-03-02,U0040-029,lesson_completed,
E001783,U0091,2026-03-02 09:52:00,2026-03-02,U0091-037,lesson_started,
E000754,U0040,2026-03-02 09:57:00,2026-03-02,U0040-029,feature_used,template_library
E001784,U0091,2026-03-02 10:04:00,2026-03-02,U0091-037,feature_used,template_library
E000569,U0029,2026-03-03 09:00:00,2026-03-03,U0029-045,session_started,
E000570,U0029,2026-03-03 09:03:00,2026-03-03,U0029-045,lesson_started,
E001004,U0056,2026-03-03 09:04:00,2026-03-03,U0056-036,session_started,
E001005,U0056,2026-03-03 09:07:00,2026-03-03,U0056-036,lesson_started,
E000618,U0032,2026-03-03 09:09:00,2026-03-03,U0032-047,session_started,
E000619,U0032,2026-03-03 09:12:00,2026-03-03,U0032-047,lesson_started,
E000620,U0032,2026-03-03 09:17:00,2026-03-03,U0032-047,lesson_completed,
E001711,U0088,2026-03-03 09:17:00,2026-03-03,U0088-025,session_started,
E001006,U0056,2026-03-03 09:19:00,2026-03-03,U0056-036,feature_used,template_library
E001712,U0088,2026-03-03 09:20:00,2026-03-03,U0088-025,lesson_started,
E000144,U0007,2026-03-03 09:23:00,2026-03-03,U0007-019,session_started,
E000621,U0032,2026-03-03 09:24:00,2026-03-03,U0032-047,feature_used,template_library
E000622,U0032,2026-03-03 09:25:00,2026-03-03,U0032-047,feature_used,progress_tracker
E001902,U0097,2026-03-03 09:25:00,2026-03-03,U0097-007,session_started,
E000145,U0007,2026-03-03 09:26:00,2026-03-03,U0007-019,lesson_started,
E001903,U0097,2026-03-03 09:28:00,2026-03-03,U0097-007,lesson_started,
E000197,U0009,2026-03-03 09:30:00,2026-03-03,U0009-010,session_started,
E000146,U0007,2026-03-03 09:31:00,2026-03-03,U0007-019,lesson_completed,
E000198,U0009,2026-03-03 09:33:00,2026-03-03,U0009-010,lesson_started,
E001904,U0097,2026-03-03 09:33:00,2026-03-03,U0097-007,lesson_completed,
E002088,U0108,2026-03-03 09:33:00,2026-03-03,U0108-016,session_started,
E002089,U0108,2026-03-03 09:36:00,2026-03-03,U0108-016,lesson_started,
E000147,U0007,2026-03-03 09:38:00,2026-03-03,U0007-019,feature_used,template_library
E000148,U0007,2026-03-03 09:40:00,2026-03-03,U0007-019,feature_used,collaboration
E001905,U0097,2026-03-03 09:40:00,2026-03-03,U0097-007,feature_used,template_library
E000199,U0009,2026-03-03 09:46:00,2026-03-03,U0009-010,feature_used,progress_tracker
E002090,U0108,2026-03-03 09:48:00,2026-03-03,U0108-016,feature_used,template_library
E000347,U0018,2026-03-03 09:51:00,2026-03-03,U0018-007,session_started,
E000348,U0018,2026-03-03 09:54:00,2026-03-03,U0018-007,lesson_started,
E001757,U0090,2026-03-03 09:56:00,2026-03-03,U0090-036,session_started,
E001758,U0090,2026-03-03 09:59:00,2026-03-03,U0090-036,lesson_started,
E001759,U0090,2026-03-03 10:04:00,2026-03-03,U0090-036,lesson_completed,
E000349,U0018,2026-03-03 10:07:00,2026-03-03,U0018-007,feature_used,progress_tracker
E001760,U0090,2026-03-03 10:11:00,2026-03-03,U0090-036,feature_used,template_library
E001859,U0094,2026-03-04 09:02:00,2026-03-04,U0094-011,session_started,
E001860,U0094,2026-03-04 09:05:00,2026-03-04,U0094-011,lesson_started,
E001861,U0094,2026-03-04 09:10:00,2026-03-04,U0094-011,lesson_completed,
E001785,U0091,2026-03-04 09:13:00,2026-03-04,U0091-039,session_started,
E001862,U0094,2026-03-04 09:14:00,2026-03-04,U0094-011,project_shared,
E000222,U0010,2026-03-04 09:15:00,2026-03-04,U0010-034,session_started,
E001786,U0091,2026-03-04 09:16:00,2026-03-04,U0091-039,lesson_started,
E000223,U0010,2026-03-04 09:18:00,2026-03-04,U0010-034,lesson_started,
E001958,U0100,2026-03-04 09:20:00,2026-03-04,U0100-022,session_started,
E000224,U0010,2026-03-04 09:23:00,2026-03-04,U0010-034,lesson_completed,
E001959,U0100,2026-03-04 09:23:00,2026-03-04,U0100-022,lesson_started,
E002056,U0107,2026-03-04 09:23:00,2026-03-04,U0107-009,session_started,
E000350,U0018,2026-03-04 09:26:00,2026-03-04,U0018-008,session_started,
E002057,U0107,2026-03-04 09:26:00,2026-03-04,U0107-009,lesson_started,
E000225,U0010,2026-03-04 09:27:00,2026-03-04,U0010-034,project_shared,
E001787,U0091,2026-03-04 09:28:00,2026-03-04,U0091-039,feature_used,template_library
E001960,U0100,2026-03-04 09:28:00,2026-03-04,U0100-022,lesson_completed,
E000351,U0018,2026-03-04 09:29:00,2026-03-04,U0018-008,lesson_started,
E001683,U0087,2026-03-04 09:29:00,2026-03-04,U0087-044,session_started,
E002058,U0107,2026-03-04 09:31:00,2026-03-04,U0107-009,lesson_completed,
E001684,U0087,2026-03-04 09:32:00,2026-03-04,U0087-044,lesson_started,
E002059,U0107,2026-03-04 09:39:00,2026-03-04,U0107-009,feature_used,progress_tracker
E000352,U0018,2026-03-04 09:42:00,2026-03-04,U0018-008,feature_used,progress_tracker
E001505,U0080,2026-03-04 09:43:00,2026-03-04,U0080-036,session_started,
E000846,U0046,2026-03-04 09:44:00,2026-03-04,U0046-042,session_started,
E001685,U0087,2026-03-04 09:44:00,2026-03-04,U0087-044,feature_used,template_library
E001686,U0087,2026-03-04 09:45:00,2026-03-04,U0087-044,feature_used,progress_tracker
E001506,U0080,2026-03-04 09:46:00,2026-03-04,U0080-036,lesson_started,
E000847,U0046,2026-03-04 09:47:00,2026-03-04,U0046-042,lesson_started,
E001284,U0068,2026-03-04 09:47:00,2026-03-04,U0068-010,session_started,
E001285,U0068,2026-03-04 09:50:00,2026-03-04,U0068-010,lesson_started,
E000848,U0046,2026-03-04 09:52:00,2026-03-04,U0046-042,lesson_completed,
E001286,U0068,2026-03-04 10:03:00,2026-03-04,U0068-010,feature_used,progress_tracker
E000764,U0041,2026-03-05 09:03:00,2026-03-05,U0041-011,session_started,
E000149,U0007,2026-03-05 09:04:00,2026-03-05,U0007-021,session_started,
E000765,U0041,2026-03-05 09:06:00,2026-03-05,U0041-011,lesson_started,
E001296,U0069,2026-03-05 09:06:00,2026-03-05,U0069-008,session_started,
E000150,U0007,2026-03-05 09:07:00,2026-03-05,U0007-021,lesson_started,
E001297,U0069,2026-03-05 09:09:00,2026-03-05,U0069-008,lesson_started,
E002148,U0110,2026-03-05 09:09:00,2026-03-05,U0110-011,session_started,
E002149,U0110,2026-03-05 09:12:00,2026-03-05,U0110-011,lesson_started,
E001298,U0069,2026-03-05 09:14:00,2026-03-05,U0069-008,lesson_completed,
E002286,U0118,2026-03-05 09:17:00,2026-03-05,U0118-051,session_started,
E000766,U0041,2026-03-05 09:18:00,2026-03-05,U0041-011,feature_used,template_library
E002287,U0118,2026-03-05 09:20:00,2026-03-05,U0118-051,lesson_started,
E001299,U0069,2026-03-05 09:21:00,2026-03-05,U0069-008,feature_used,template_library
E002150,U0110,2026-03-05 09:24:00,2026-03-05,U0110-011,feature_used,template_library
E002151,U0110,2026-03-05 09:25:00,2026-03-05,U0110-011,feature_used,progress_tracker
E002250,U0115,2026-03-05 09:26:00,2026-03-05,U0115-010,session_started,
E000943,U0052,2026-03-05 09:27:00,2026-03-05,U0052-049,session_started,
E002251,U0115,2026-03-05 09:29:00,2026-03-05,U0115-010,lesson_started,
E000944,U0052,2026-03-05 09:30:00,2026-03-05,U0052-049,lesson_started,
E002288,U0118,2026-03-05 09:33:00,2026-03-05,U0118-051,feature_used,progress_tracker
E002252,U0115,2026-03-05 09:34:00,2026-03-05,U0115-010,lesson_completed,
E000945,U0052,2026-03-05 09:35:00,2026-03-05,U0052-049,lesson_completed,
E001507,U0080,2026-03-05 09:38:00,2026-03-05,U0080-037,session_started,
E000524,U0027,2026-03-05 09:40:00,2026-03-05,U0027-020,session_started,
E001508,U0080,2026-03-05 09:41:00,2026-03-05,U0080-037,lesson_started,
E002253,U0115,2026-03-05 09:41:00,2026-03-05,U0115-010,feature_used,template_library
E002254,U0115,2026-03-05 09:42:00,2026-03-05,U0115-010,feature_used,progress_tracker
E000525,U0027,2026-03-05 09:43:00,2026-03-05,U0027-020,lesson_started,
E000526,U0027,2026-03-05 09:48:00,2026-03-05,U0027-020,lesson_completed,
E001573,U0083,2026-03-05 09:48:00,2026-03-05,U0083-047,session_started,
E001574,U0083,2026-03-05 09:51:00,2026-03-05,U0083-047,lesson_started,
E000527,U0027,2026-03-05 09:52:00,2026-03-05,U0027-020,project_shared,
E001713,U0088,2026-03-05 09:53:00,2026-03-05,U0088-027,session_started,
E001509,U0080,2026-03-05 09:54:00,2026-03-05,U0080-037,feature_used,progress_tracker
E001510,U0080,2026-03-05 09:55:00,2026-03-05,U0080-037,feature_used,collaboration
E000528,U0027,2026-03-05 09:56:00,2026-03-05,U0027-020,feature_used,progress_tracker
E001714,U0088,2026-03-05 09:56:00,2026-03-05,U0088-027,lesson_started,
E001715,U0088,2026-03-05 10:01:00,2026-03-05,U0088-027,lesson_completed,
E000890,U0049,2026-03-06 09:08:00,2026-03-06,U0049-032,session_started,
E000891,U0049,2026-03-06 09:10:00,2026-03-06,U0049-032,project_created,
E000550,U0028,2026-03-06 09:11:00,2026-03-06,U0028-052,session_started,
E000892,U0049,2026-03-06 09:11:00,2026-03-06,U0049-032,lesson_started,
E000551,U0028,2026-03-06 09:14:00,2026-03-06,U0028-052,lesson_started,
E000830,U0045,2026-03-06 09:24:00,2026-03-06,U0045-009,session_started,
E000893,U0049,2026-03-06 09:24:00,2026-03-06,U0049-032,feature_used,progress_tracker
E000552,U0028,2026-03-06 09:26:00,2026-03-06,U0028-052,feature_used,template_library
E000553,U0028,2026-03-06 09:27:00,2026-03-06,U0028-052,feature_used,progress_tracker
E000831,U0045,2026-03-06 09:27:00,2026-03-06,U0045-009,lesson_started,
E000790,U0043,2026-03-06 09:29:00,2026-03-06,U0043-006,session_started,
E001892,U0096,2026-03-06 09:29:00,2026-03-06,U0096-039,session_started,
E000791,U0043,2026-03-06 09:32:00,2026-03-06,U0043-006,lesson_started,
E001893,U0096,2026-03-06 09:32:00,2026-03-06,U0096-039,lesson_started,
E000332,U0017,2026-03-06 09:34:00,2026-03-06,U0017-029,session_started,
E000333,U0017,2026-03-06 09:36:00,2026-03-06,U0017-029,project_created,
E000334,U0017,2026-03-06 09:37:00,2026-03-06,U0017-029,lesson_started,
E000832,U0045,2026-03-06 09:39:00,2026-03-06,U0045-009,feature_used,template_library
E000833,U0045,2026-03-06 09:40:00,2026-03-06,U0045-009,feature_used,progress_tracker
E000428,U0021,2026-03-06 09:43:00,2026-03-06,U0021-050,session_started,
E001300,U0069,2026-03-06 09:43:00,2026-03-06,U0069-009,session_started,
E000792,U0043,2026-03-06 09:44:00,2026-03-06,U0043-006,feature_used,template_library
E001894,U0096,2026-03-06 09:44:00,2026-03-06,U0096-039,feature_used,template_library
E000793,U0043,2026-03-06 09:45:00,2026-03-06,U0043-006,feature_used,progress_tracker
E000429,U0021,2026-03-06 09:46:00,2026-03-06,U0021-050,lesson_started,
E000794,U0043,2026-03-06 09:46:00,2026-03-06,U0043-006,feature_used,collaboration
E001301,U0069,2026-03-06 09:46:00,2026-03-06,U0069-009,lesson_started,
E002289,U0118,2026-03-06 09:47:00,2026-03-06,U0118-052,session_started,
E000335,U0017,2026-03-06 09:49:00,2026-03-06,U0017-029,feature_used,template_library
E000336,U0017,2026-03-06 09:50:00,2026-03-06,U0017-029,feature_used,progress_tracker
E002290,U0118,2026-03-06 09:50:00,2026-03-06,U0118-052,lesson_started,
E000430,U0021,2026-03-06 09:51:00,2026-03-06,U0021-050,lesson_completed,
E001302,U0069,2026-03-06 09:51:00,2026-03-06,U0069-009,lesson_completed,
E000767,U0041,2026-03-06 09:52:00,2026-03-06,U0041-012,session_started,
E000768,U0041,2026-03-06 09:55:00,2026-03-06,U0041-012,lesson_started,
E000431,U0021,2026-03-06 09:58:00,2026-03-06,U0021-050,feature_used,template_library
E001303,U0069,2026-03-06 09:58:00,2026-03-06,U0069-009,feature_used,template_library
E000432,U0021,2026-03-06 09:59:00,2026-03-06,U0021-050,feature_used,progress_tracker
E002291,U0118,2026-03-06 10:02:00,2026-03-06,U0118-052,feature_used,template_library
E000769,U0041,2026-03-06 10:07:00,2026-03-06,U0041-012,feature_used,template_library
E002091,U0108,2026-03-07 09:05:00,2026-03-07,U0108-020,session_started,
E000494,U0025,2026-03-07 09:07:00,2026-03-07,U0025-032,session_started,
E001304,U0069,2026-03-07 09:08:00,2026-03-07,U0069-010,session_started,
E001575,U0083,2026-03-07 09:08:00,2026-03-07,U0083-049,session_started,
E002092,U0108,2026-03-07 09:08:00,2026-03-07,U0108-020,lesson_started,
E000495,U0025,2026-03-07 09:10:00,2026-03-07,U0025-032,lesson_started,
E001305,U0069,2026-03-07 09:11:00,2026-03-07,U0069-010,lesson_started,
E001576,U0083,2026-03-07 09:11:00,2026-03-07,U0083-049,lesson_started,
E001215,U0064,2026-03-07 09:13:00,2026-03-07,U0064-039,session_started,
E002093,U0108,2026-03-07 09:13:00,2026-03-07,U0108-020,lesson_completed,
E000623,U0032,2026-03-07 09:14:00,2026-03-07,U0032-051,session_started,
E001216,U0064,2026-03-07 09:16:00,2026-03-07,U0064-039,lesson_started,
E001577,U0083,2026-03-07 09:16:00,2026-03-07,U0083-049,lesson_completed,
E000624,U0032,2026-03-07 09:17:00,2026-03-07,U0032-051,lesson_started,
E002094,U0108,2026-03-07 09:20:00,2026-03-07,U0108-020,feature_used,template_library
E000849,U0046,2026-03-07 09:21:00,2026-03-07,U0046-045,session_started,
E001217,U0064,2026-03-07 09:21:00,2026-03-07,U0064-039,lesson_completed,
E001306,U0069,2026-03-07 09:23:00,2026-03-07,U0069-010,feature_used,template_library
E000850,U0046,2026-03-07 09:24:00,2026-03-07,U0046-045,lesson_started,
E000625,U0032,2026-03-07 09:29:00,2026-03-07,U0032-051,feature_used,template_library
E000510,U0026,2026-03-07 09:36:00,2026-03-07,U0026-007,session_started,
E000511,U0026,2026-03-07 09:39:00,2026-03-07,U0026-007,lesson_started,
E000464,U0023,2026-03-07 09:43:00,2026-03-07,U0023-053,session_started,
E000465,U0023,2026-03-07 09:46:00,2026-03-07,U0023-053,lesson_started,
E000571,U0029,2026-03-07 09:49:00,2026-03-07,U0029-049,session_started,
E000512,U0026,2026-03-07 09:52:00,2026-03-07,U0026-007,feature_used,progress_tracker
E000572,U0029,2026-03-07 09:52:00,2026-03-07,U0029-049,lesson_started,
E000009,U0001,2026-03-07 09:54:00,2026-03-07,U0001-019,session_started,
E001921,U0098,2026-03-07 09:56:00,2026-03-07,U0098-020,session_started,
E000010,U0001,2026-03-07 09:57:00,2026-03-07,U0001-019,lesson_started,
E000573,U0029,2026-03-07 09:57:00,2026-03-07,U0029-049,lesson_completed,
E001922,U0098,2026-03-07 09:58:00,2026-03-07,U0098-020,project_created,
E001923,U0098,2026-03-07 09:59:00,2026-03-07,U0098-020,lesson_started,
E000574,U0029,2026-03-07 10:04:00,2026-03-07,U0029-049,feature_used,template_library
E001924,U0098,2026-03-07 10:04:00,2026-03-07,U0098-020,lesson_completed,
E000011,U0001,2026-03-07 10:10:00,2026-03-07,U0001-019,feature_used,progress_tracker
E000012,U0001,2026-03-07 10:11:00,2026-03-07,U0001-019,feature_used,collaboration
E002060,U0107,2026-03-08 09:02:00,2026-03-08,U0107-013,session_started,
E002061,U0107,2026-03-08 09:05:00,2026-03-08,U0107-013,lesson_started,
E000702,U0037,2026-03-08 09:12:00,2026-03-08,U0037-011,session_started,
E000703,U0037,2026-03-08 09:15:00,2026-03-08,U0037-011,lesson_started,
E002062,U0107,2026-03-08 09:17:00,2026-03-08,U0107-013,feature_used,template_library
E000626,U0032,2026-03-08 09:18:00,2026-03-08,U0032-052,session_started,
E000627,U0032,2026-03-08 09:21:00,2026-03-08,U0032-052,lesson_started,
E000628,U0032,2026-03-08 09:26:00,2026-03-08,U0032-052,lesson_completed,
E000704,U0037,2026-03-08 09:27:00,2026-03-08,U0037-011,feature_used,template_library
E001007,U0056,2026-03-08 09:51:00,2026-03-08,U0056-041,session_started,
E001008,U0056,2026-03-08 09:53:00,2026-03-08,U0056-041,project_created,
E001422,U0076,2026-03-08 09:53:00,2026-03-08,U0076-009,session_started,
E001009,U0056,2026-03-08 09:54:00,2026-03-08,U0056-041,lesson_started,
E001423,U0076,2026-03-08 09:56:00,2026-03-08,U0076-009,lesson_started,
E001010,U0056,2026-03-08 10:06:00,2026-03-08,U0056-041,feature_used,template_library
E001424,U0076,2026-03-09 09:01:00,2026-03-09,U0076-010,session_started,
E000681,U0035,2026-03-09 09:02:00,2026-03-09,U0035-057,session_started,
E001425,U0076,2026-03-09 09:04:00,2026-03-09,U0076-010,lesson_started,
E000682,U0035,2026-03-09 09:05:00,2026-03-09,U0035-057,lesson_started,
E001426,U0076,2026-03-09 09:16:00,2026-03-09,U0076-010,feature_used,template_library
E001188,U0063,2026-03-09 09:18:00,2026-03-09,U0063-029,session_started,
